,year,Race_url,stage,stage_url,stage_type,profile_icon,stage_winner,stage_winner_url,stage_winner_time,stage_distance,stage_vertical_meters,gc_leader,gc_leader_url,gc_stage_time
728,2019,race/tour-de-france/2019,Chalon-sur-Saône,https://www.procyclingstats.com/race/tour-de-france/2019/stage-7,RR,p2,{'rider_name': 'GROENEWEGEN Dylan'},{'rider_url': 'rider/dylan-groenewegen'},{'time': '6:02:44'},230.0,2367.0,{'rider_name': 'CICCONE Giulio'},{'rider_url': 'rider/giulio-ciccone'},6:02:44
729,2019,race/tour-de-france/2019,Saint-Étienne,https://www.procyclingstats.com/race/tour-de-france/2019/stage-8,RR,p2,{'rider_name': 'DE GENDT Thomas'},{'rider_url': 'rider/thomas-de-gendt'},{'time': '5:00:17'},200.0,3844.0,{'rider_name': 'ALAPHILIPPE Julian'},{'rider_url': 'rider/julian-alaphilippe'},5:00:23
730,2019,race/tour-de-france/2019,Brioude,https://www.procyclingstats.com/race/tour-de-france/2019/stage-9,RR,p2,{'rider_name': 'IMPEY Daryl'},{'rider_url': 'rider/daryl-impey'},{'time': '4:03:12'},170.5,2717.0,{'rider_name': 'ALAPHILIPPE Julian'},{'rider_url': 'rider/julian-alaphilippe'},4:19:37
731,2019,race/tour-de-france/2019,Albi,https://www.procyclingstats.com/race/tour-de-france/2019/stage-10,RR,p2,{'rider_name': 'VAN AERT Wout'},{'rider_url': 'rider/wout-van-aert'},{'time': '4:49:39'},217.5,3031.0,{'rider_name': 'ALAPHILIPPE Julian'},{'rider_url': 'rider/julian-alaphilippe'},4:49:39
732,2019,race/tour-de-france/2019,Toulouse,https://www.procyclingstats.com/race/tour-de-france/2019/stage-11,RR,p2,{'rider_name': 'EWAN Caleb'},{'rider_url': 'rider/caleb-ewan'},{'time': '3:51:26'},167.0,1827.0,{'rider_name': 'ALAPHILIPPE Julian'},{'rider_url': 'rider/julian-alaphilippe'},3:51:26
733,2019,race/tour-de-france/2019,Bagnères-de-Bigorre,https://www.procyclingstats.com/race/tour-de-france/2019/stage-12,RR,p4,{'rider_name': 'YATES Simon'},{'rider_url': 'rider/simon-yates'},{'time': '4:57:53'},209.5,3088.0,{'rider_name': 'ALAPHILIPPE Julian'},{'rider_url': 'rider/julian-alaphilippe'},5:07:28
734,2019,race/tour-de-france/2019,Pau,https://www.procyclingstats.com/race/tour-de-france/2019/stage-13,ITT,p1,{'rider_name': 'ALAPHILIPPE Julian'},{'rider_url': 'rider/julian-alaphilippe'},{'time': '0:35:00'},27.2,391.0,{'rider_name': 'ALAPHILIPPE Julian'},{'rider_url': 'rider/julian-alaphilippe'},0:35:00
735,2019,race/tour-de-france/2019,Col du Tourmalet,https://www.procyclingstats.com/race/tour-de-france/2019/stage-14,RR,p5,{'rider_name': 'PINOT Thibaut'},{'rider_url': 'rider/thibaut-pinot'},{'time': '3:10:20'},111.0,3376.0,{'rider_name': 'ALAPHILIPPE Julian'},{'rider_url': 'rider/julian-alaphilippe'},3:10:26
736,2019,race/tour-de-france/2019,Foix Prat D'Albis,https://www.procyclingstats.com/race/tour-de-france/2019/stage-15,RR,p5,{'rider_name': 'YATES Simon'},{'rider_url': 'rider/simon-yates'},{'time': '4:47:04'},185.0,4345.0,{'rider_name': 'ALAPHILIPPE Julian'},{'rider_url': 'rider/julian-alaphilippe'},4:48:53
737,2019,race/tour-de-france/2019,Nîmes,https://www.procyclingstats.com/race/tour-de-france/2019/stage-16,RR,p2,{'rider_name': 'EWAN Caleb'},{'rider_url': 'rider/caleb-ewan'},{'time': '3:57:08'},177.0,1626.0,{'rider_name': 'ALAPHILIPPE Julian'},{'rider_url': 'rider/julian-alaphilippe'},3:57:08
738,2019,race/tour-de-france/2019,Gap,https://www.procyclingstats.com/race/tour-de-france/2019/stage-17,RR,p2,{'rider_name': 'TRENTIN Matteo'},{'rider_url': 'rider/matteo-trentin'},{'time': '4:21:36'},200.0,2472.0,{'rider_name': 'ALAPHILIPPE Julian'},{'rider_url': 'rider/julian-alaphilippe'},4:41:46
739,2019,race/tour-de-france/2019,Valloire,https://www.procyclingstats.com/race/tour-de-france/2019/stage-18,RR,p4,{'rider_name': 'QUINTANA Nairo'},{'rider_url': 'rider/nairo-quintana'},{'time': '5:34:15'},208.0,5215.0,{'rider_name': 'ALAPHILIPPE Julian'},{'rider_url': 'rider/julian-alaphilippe'},5:39:33
740,2019,race/tour-de-france/2019,Tignes,https://www.procyclingstats.com/race/tour-de-france/2019/stage-19,RR,p5,{'rider_name': 'BERNAL Egan'},{'rider_url': 'rider/egan-bernal'},{'time': '2:40:31'},89.0,2995.0,{'rider_name': 'BERNAL Egan'},{'rider_url': 'rider/egan-bernal'},2:40:31
741,2019,race/tour-de-france/2019,Val Thorens,https://www.procyclingstats.com/race/tour-de-france/2019/stage-20,RR,p5,{'rider_name': 'NIBALI Vincenzo'},{'rider_url': 'rider/vincenzo-nibali'},{'time': '1:51:53'},59.5,2228.0,{'rider_name': 'BERNAL Egan'},{'rider_url': 'rider/egan-bernal'},1:52:10
742,2019,race/tour-de-france/2019,Paris,https://www.procyclingstats.com/race/tour-de-france/2019/stage-21,RR,p1,{'rider_name': 'EWAN Caleb'},{'rider_url': 'rider/caleb-ewan'},{'time': '3:04:08'},128.0,781.0,{'rider_name': 'BERNAL Egan'},{'rider_url': 'rider/egan-bernal'},3:04:08
743,2020,race/tour-de-france/2020,Nice,https://www.procyclingstats.com/race/tour-de-france/2020/stage-1,RR,p2,{'rider_name': 'KRISTOFF Alexander'},{'rider_url': 'rider/alexander-kristoff'},{'time': '3:46:23'},156.0,1597.0,{'rider_name': 'KRISTOFF Alexander'},{'rider_url': 'rider/alexander-kristoff'},3:46:23
744,2020,race/tour-de-france/2020,Nice,https://www.procyclingstats.com/race/tour-de-france/2020/stage-2,RR,p4,{'rider_name': 'ALAPHILIPPE Julian'},{'rider_url': 'rider/julian-alaphilippe'},{'time': '4:55:27'},185.0,4066.0,{'rider_name': 'ALAPHILIPPE Julian'},{'rider_url': 'rider/julian-alaphilippe'},4:55:27
745,2020,race/tour-de-france/2020,Sisteron,https://www.procyclingstats.com/race/tour-de-france/2020/stage-3,RR,p2,{'rider_name': 'EWAN Caleb'},{'rider_url': 'rider/caleb-ewan'},{'time': '5:17:42'},198.0,3003.0,{'rider_name': 'ALAPHILIPPE Julian'},{'rider_url': 'rider/julian-alaphilippe'},5:17:42
746,2020,race/tour-de-france/2020,Orcières-Merlette,https://www.procyclingstats.com/race/tour-de-france/2020/stage-4,RR,p5,{'rider_name': 'ROGLIČ Primož'},{'rider_url': 'rider/primoz-roglic'},{'time': '4:07:47'},160.5,3200.0,{'rider_name': 'ALAPHILIPPE Julian'},{'rider_url': 'rider/julian-alaphilippe'},4:07:47
747,2020,race/tour-de-france/2020,Privas,https://www.procyclingstats.com/race/tour-de-france/2020/stage-5,RR,p1,{'rider_name': 'VAN AERT Wout'},{'rider_url': 'rider/wout-van-aert'},{'time': '4:21:22'},183.0,1388.0,{'rider_name': 'YATES Adam'},{'rider_url': 'rider/adam-yates'},4:21:22
748,2020,race/tour-de-france/2020,Mont Aigoual,https://www.procyclingstats.com/race/tour-de-france/2020/stage-6,RR,p5,{'rider_name': 'LUTSENKO Alexey'},{'rider_url': 'rider/aleksey-lutsenko'},{'time': '4:32:34'},191.0,3087.0,{'rider_name': 'YATES Adam'},{'rider_url': 'rider/adam-yates'},4:35:27
749,2020,race/tour-de-france/2020,Lavaur,https://www.procyclingstats.com/race/tour-de-france/2020/stage-7,RR,p2,{'rider_name': 'VAN AERT Wout'},{'rider_url': 'rider/wout-van-aert'},{'time': '3:32:03'},168.0,2011.0,{'rider_name': 'YATES Adam'},{'rider_url': 'rider/adam-yates'},3:32:03
750,2020,race/tour-de-france/2020,Loudenvielle,https://www.procyclingstats.com/race/tour-de-france/2020/stage-8,RR,p4,{'rider_name': 'PETERS Nans'},{'rider_url': 'rider/nans-peters'},{'time': '4:02:12'},141.0,3821.0,{'rider_name': 'YATES Adam'},{'rider_url': 'rider/adam-yates'},4:08:52
751,2020,race/tour-de-france/2020,Laruns,https://www.procyclingstats.com/race/tour-de-france/2020/stage-9,RR,p4,{'rider_name': 'POGAČAR Tadej'},{'rider_url': 'rider/tadej-pogacar'},{'time': '3:55:17'},153.0,3500.0,{'rider_name': 'ROGLIČ Primož'},{'rider_url': 'rider/primoz-roglic'},3:55:17
752,2020,race/tour-de-france/2020,Île de Ré (Saint-Martin-de-Ré),https://www.procyclingstats.com/race/tour-de-france/2020/stage-10,RR,p1,{'rider_name': 'BENNETT Sam'},{'rider_url': 'rider/sam-bennett'},{'time': '3:35:22'},168.5,531.0,{'rider_name': 'ROGLIČ Primož'},{'rider_url': 'rider/primoz-roglic'},3:35:22
753,2020,race/tour-de-france/2020,Poitiers,https://www.procyclingstats.com/race/tour-de-france/2020/stage-11,RR,p1,{'rider_name': 'EWAN Caleb'},{'rider_url': 'rider/caleb-ewan'},{'time': '4:00:01'},166.5,1008.0,{'rider_name': 'ROGLIČ Primož'},{'rider_url': 'rider/primoz-roglic'},4:00:01
754,2020,race/tour-de-france/2020,Sarran,https://www.procyclingstats.com/race/tour-de-france/2020/stage-12,RR,p3,{'rider_name': 'HIRSCHI Marc'},{'rider_url': 'rider/marc-hirschi'},{'time': '5:08:49'},218.0,3389.0,{'rider_name': 'ROGLIČ Primož'},{'rider_url': 'rider/primoz-roglic'},5:11:19
755,2020,race/tour-de-france/2020,Pas de Peyrol (Le Puy Mary),https://www.procyclingstats.com/race/tour-de-france/2020/stage-13,RR,p5,{'rider_name': 'MARTÍNEZ Daniel Felipe'},{'rider_url': 'rider/daniel-felipe-martinez'},{'time': '5:01:47'},191.5,4459.0,{'rider_name': 'ROGLIČ Primož'},{'rider_url': 'rider/primoz-roglic'},5:07:52
756,2020,race/tour-de-france/2020,Lyon,https://www.procyclingstats.com/race/tour-de-france/2020/stage-14,RR,p4,{'rider_name': 'KRAGH ANDERSEN Søren'},{'rider_url': 'rider/soren-kragh-andersen'},{'time': '4:28:10'},194.0,2646.0,{'rider_name': 'ROGLIČ Primož'},{'rider_url': 'rider/primoz-roglic'},4:28:25
757,2020,race/tour-de-france/2020,Grand Colombier,https://www.procyclingstats.com/race/tour-de-france/2020/stage-15,RR,p5,{'rider_name': 'POGAČAR Tadej'},{'rider_url': 'rider/tadej-pogacar'},{'time': '4:34:13'},174.5,3724.0,{'rider_name': 'ROGLIČ Primož'},{'rider_url': 'rider/primoz-roglic'},4:34:13
758,2020,race/tour-de-france/2020,Villard-de-Lans,https://www.procyclingstats.com/race/tour-de-france/2020/stage-16,RR,p5,{'rider_name': 'KÄMNA Lennard'},{'rider_url': 'rider/lennard-kamna'},{'time': '4:12:52'},164.0,3903.0,{'rider_name': 'ROGLIČ Primož'},{'rider_url': 'rider/primoz-roglic'},4:29:40
759,2020,race/tour-de-france/2020,Méribel - Col de la Loze,https://www.procyclingstats.com/race/tour-de-france/2020/stage-17,RR,p5,{'rider_name': 'LÓPEZ Miguel Ángel'},{'rider_url': 'rider/miguel-angel-lopez'},{'time': '4:49:08'},170.0,4430.0,{'rider_name': 'ROGLIČ Primož'},{'rider_url': 'rider/primoz-roglic'},4:49:23
760,2020,race/tour-de-france/2020,La Roche-sur-Foron,https://www.procyclingstats.com/race/tour-de-france/2020/stage-18,RR,p4,{'rider_name': 'KWIATKOWSKI Michał'},{'rider_url': 'rider/michal-kwiatkowski'},{'time': '4:47:33'},175.0,5166.0,{'rider_name': 'ROGLIČ Primož'},{'rider_url': 'rider/primoz-roglic'},4:49:26
761,2020,race/tour-de-france/2020,Champagnole,https://www.procyclingstats.com/race/tour-de-france/2020/stage-19,RR,p2,{'rider_name': 'KRAGH ANDERSEN Søren'},{'rider_url': 'rider/soren-kragh-andersen'},{'time': '3:36:33'},166.5,2208.0,{'rider_name': 'ROGLIČ Primož'},{'rider_url': 'rider/primoz-roglic'},3:44:11
762,2020,race/tour-de-france/2020,La Planche des Belles Filles,https://www.procyclingstats.com/race/tour-de-france/2020/stage-20,ITT,p5,{'rider_name': 'POGAČAR Tadej'},{'rider_url': 'rider/tadej-pogacar'},{'time': '0:55:55'},36.2,962.0,{'rider_name': 'POGAČAR Tadej'},{'rider_url': 'rider/tadej-pogacar'},0:55:55
763,2020,race/tour-de-france/2020,Paris,https://www.procyclingstats.com/race/tour-de-france/2020/stage-21,RR,p1,{'rider_name': 'BENNETT Sam'},{'rider_url': 'rider/sam-bennett'},{'time': '2:53:32'},122.0,816.0,{'rider_name': 'POGAČAR Tadej'},{'rider_url': 'rider/tadej-pogacar'},2:53:32
764,2021,race/tour-de-france/2021,Landerneau,https://www.procyclingstats.com/race/tour-de-france/2021/stage-1,RR,p3,{'rider_name': 'ALAPHILIPPE Julian'},{'rider_url': 'rider/julian-alaphilippe'},{'time': '4:39:05'},197.8,2843.0,{'rider_name': 'ALAPHILIPPE Julian'},{'rider_url': 'rider/julian-alaphilippe'},4:39:05
765,2021,race/tour-de-france/2021,Mûr-de-Bretagne Guerlédan,https://www.procyclingstats.com/race/tour-de-france/2021/stage-2,RR,p3,{'rider_name': 'VAN DER POEL Mathieu'},{'rider_url': 'rider/mathieu-van-der-poel'},{'time': '4:18:30'},183.5,2210.0,{'rider_name': 'VAN DER POEL Mathieu'},{'rider_url': 'rider/mathieu-van-der-poel'},4:18:30
766,2021,race/tour-de-france/2021,Pontivy,https://www.procyclingstats.com/race/tour-de-france/2021/stage-3,RR,p2,{'rider_name': 'MERLIER Tim'},{'rider_url': 'rider/tim-merlier'},{'time': '4:01:28'},182.9,1534.0,{'rider_name': 'VAN DER POEL Mathieu'},{'rider_url': 'rider/mathieu-van-der-poel'},4:01:28
767,2021,race/tour-de-france/2021,Fougères,https://www.procyclingstats.com/race/tour-de-france/2021/stage-4,RR,p1,{'rider_name': 'CAVENDISH Mark'},{'rider_url': 'rider/mark-cavendish'},{'time': '3:20:17'},150.4,1404.0,{'rider_name': 'VAN DER POEL Mathieu'},{'rider_url': 'rider/mathieu-van-der-poel'},3:20:17
768,2021,race/tour-de-france/2021,Laval Espace Mayenne,https://www.procyclingstats.com/race/tour-de-france/2021/stage-5,ITT,p1,{'rider_name': 'POGAČAR Tadej'},{'rider_url': 'rider/tadej-pogacar'},{'time': '0:32:00'},27.2,356.0,{'rider_name': 'VAN DER POEL Mathieu'},{'rider_url': 'rider/mathieu-van-der-poel'},0:32:31
769,2021,race/tour-de-france/2021,Châteauroux,https://www.procyclingstats.com/race/tour-de-france/2021/stage-6,RR,p1,{'rider_name': 'CAVENDISH Mark'},{'rider_url': 'rider/mark-cavendish'},{'time': '3:17:36'},160.4,977.0,{'rider_name': 'VAN DER POEL Mathieu'},{'rider_url': 'rider/mathieu-van-der-poel'},3:17:36
770,2021,race/tour-de-france/2021,Le Creusot,https://www.procyclingstats.com/race/tour-de-france/2021/stage-7,RR,p2,{'rider_name': 'MOHORIČ Matej'},{'rider_url': 'rider/matej-mohoric'},{'time': '5:28:20'},249.1,3120.0,{'rider_name': 'VAN DER POEL Mathieu'},{'rider_url': 'rider/mathieu-van-der-poel'},5:30:00
771,2021,race/tour-de-france/2021,Le Grand-Bornand,https://www.procyclingstats.com/race/tour-de-france/2021/stage-8,RR,p4,{'rider_name': 'TEUNS Dylan'},{'rider_url': 'rider/dylan-teuns'},{'time': '3:54:41'},150.8,3557.0,{'rider_name': 'POGAČAR Tadej'},{'rider_url': 'rider/tadej-pogacar'},3:55:30
772,2021,race/tour-de-france/2021,Tignes,https://www.procyclingstats.com/race/tour-de-france/2021/stage-9,RR,p5,"{'rider_name': ""O'CONNOR Ben""}",{'rider_url': 'rider/ben-o-connor'},{'time': '4:26:43'},144.9,4628.0,{'rider_name': 'POGAČAR Tadej'},{'rider_url': 'rider/tadej-pogacar'},4:32:45
773,2021,race/tour-de-france/2021,Valence,https://www.procyclingstats.com/race/tour-de-france/2021/stage-10,RR,p2,{'rider_name': 'CAVENDISH Mark'},{'rider_url': 'rider/mark-cavendish'},{'time': '4:14:07'},190.7,1488.0,{'rider_name': 'POGAČAR Tadej'},{'rider_url': 'rider/tadej-pogacar'},4:14:07
774,2021,race/tour-de-france/2021,Malaucène,https://www.procyclingstats.com/race/tour-de-france/2021/stage-11,RR,p4,{'rider_name': 'VAN AERT Wout'},{'rider_url': 'rider/wout-van-aert'},{'time': '5:17:43'},198.9,4671.0,{'rider_name': 'POGAČAR Tadej'},{'rider_url': 'rider/tadej-pogacar'},5:19:21
775,2021,race/tour-de-france/2021,Nîmes,https://www.procyclingstats.com/race/tour-de-france/2021/stage-12,RR,p2,{'rider_name': 'POLITT Nils'},{'rider_url': 'rider/nils-politt'},{'time': '3:22:12'},159.4,2052.0,{'rider_name': 'POGAČAR Tadej'},{'rider_url': 'rider/tadej-pogacar'},3:38:05
776,2021,race/tour-de-france/2021,Carcassonne,https://www.procyclingstats.com/race/tour-de-france/2021/stage-13,RR,p2,{'rider_name': 'CAVENDISH Mark'},{'rider_url': 'rider/mark-cavendish'},{'time': '5:04:29'},219.9,2023.0,{'rider_name': 'POGAČAR Tadej'},{'rider_url': 'rider/tadej-pogacar'},5:04:29
777,2021,race/tour-de-france/2021,Quillan,https://www.procyclingstats.com/race/tour-de-france/2021/stage-14,RR,p4,{'rider_name': 'MOLLEMA Bauke'},{'rider_url': 'rider/bauke-mollema'},{'time': '4:16:16'},183.7,2877.0,{'rider_name': 'POGAČAR Tadej'},{'rider_url': 'rider/tadej-pogacar'},4:23:09
778,2021,race/tour-de-france/2021,Andorra la Vella,https://www.procyclingstats.com/race/tour-de-france/2021/stage-15,RR,p4,{'rider_name': 'KUSS Sepp'},{'rider_url': 'rider/sepp-kuss'},{'time': '5:12:06'},191.3,4572.0,{'rider_name': 'POGAČAR Tadej'},{'rider_url': 'rider/tadej-pogacar'},5:16:57
779,2021,race/tour-de-france/2021,Saint-Gaudens,https://www.procyclingstats.com/race/tour-de-france/2021/stage-16,RR,p4,{'rider_name': 'KONRAD Patrick'},{'rider_url': 'rider/patrick-konrad'},{'time': '4:01:59'},169.0,3260.0,{'rider_name': 'POGAČAR Tadej'},{'rider_url': 'rider/tadej-pogacar'},4:15:48
780,2021,race/tour-de-france/2021,Saint-Lary-Soulan (Col du Portet),https://www.procyclingstats.com/race/tour-de-france/2021/stage-17,RR,p5,{'rider_name': 'POGAČAR Tadej'},{'rider_url': 'rider/tadej-pogacar'},{'time': '5:03:31'},178.4,4375.0,{'rider_name': 'POGAČAR Tadej'},{'rider_url': 'rider/tadej-pogacar'},5:03:31
781,2021,race/tour-de-france/2021,Luz Ardiden,https://www.procyclingstats.com/race/tour-de-france/2021/stage-18,RR,p5,{'rider_name': 'POGAČAR Tadej'},{'rider_url': 'rider/tadej-pogacar'},{'time': '3:33:45'},129.7,3561.0,{'rider_name': 'POGAČAR Tadej'},{'rider_url': 'rider/tadej-pogacar'},3:33:45
782,2021,race/tour-de-france/2021,Libourne,https://www.procyclingstats.com/race/tour-de-france/2021/stage-19,RR,p2,{'rider_name': 'MOHORIČ Matej'},{'rider_url': 'rider/matej-mohoric'},{'time': '4:19:17'},207.0,1181.0,{'rider_name': 'POGAČAR Tadej'},{'rider_url': 'rider/tadej-pogacar'},4:40:07
783,2021,race/tour-de-france/2021,Saint-Émilion,https://www.procyclingstats.com/race/tour-de-france/2021/stage-20,ITT,p1,{'rider_name': 'VAN AERT Wout'},{'rider_url': 'rider/wout-van-aert'},{'time': '0:35:53'},30.8,246.0,{'rider_name': 'POGAČAR Tadej'},{'rider_url': 'rider/tadej-pogacar'},0:36:50
784,2021,race/tour-de-france/2021,Paris Champs-Élysées,https://www.procyclingstats.com/race/tour-de-france/2021/stage-21,RR,p1,{'rider_name': 'VAN AERT Wout'},{'rider_url': 'rider/wout-van-aert'},{'time': '2:39:37'},108.4,699.0,{'rider_name': 'POGAČAR Tadej'},{'rider_url': 'rider/tadej-pogacar'},2:39:37
785,2022,race/tour-de-france/2022,Copenhagen,https://www.procyclingstats.com/race/tour-de-france/2022/stage-1,ITT,p1,{'rider_name': 'LAMPAERT Yves'},{'rider_url': 'rider/yves-lampaert'},{'time': '0:15:17'},13.2,21.0,{'rider_name': 'LAMPAERT Yves'},{'rider_url': 'rider/yves-lampaert'},0:15:17
786,2022,race/tour-de-france/2022,Nyborg,https://www.procyclingstats.com/race/tour-de-france/2022/stage-2,RR,p1,{'rider_name': 'JAKOBSEN Fabio'},{'rider_url': 'rider/fabio-jakobsen'},{'time': '4:34:34'},202.2,1149.0,{'rider_name': 'VAN AERT Wout'},{'rider_url': 'rider/wout-van-aert'},4:34:34
787,2022,race/tour-de-france/2022,Sønderborg,https://www.procyclingstats.com/race/tour-de-france/2022/stage-3,RR,p1,{'rider_name': 'GROENEWEGEN Dylan'},{'rider_url': 'rider/dylan-groenewegen'},{'time': '4:11:33'},182.0,1280.0,{'rider_name': 'VAN AERT Wout'},{'rider_url': 'rider/wout-van-aert'},4:11:33
788,2022,race/tour-de-france/2022,Calais,https://www.procyclingstats.com/race/tour-de-france/2022/stage-4,RR,p1,{'rider_name': 'VAN AERT Wout'},{'rider_url': 'rider/wout-van-aert'},{'time': '4:01:36'},171.5,1785.0,{'rider_name': 'VAN AERT Wout'},{'rider_url': 'rider/wout-van-aert'},4:01:36
789,2022,race/tour-de-france/2022,Wallers-Arenberg,https://www.procyclingstats.com/race/tour-de-france/2022/stage-5,RR,p1,{'rider_name': 'CLARKE Simon'},{'rider_url': 'rider/simon-clarke'},{'time': '3:13:35'},157.0,601.0,{'rider_name': 'VAN AERT Wout'},{'rider_url': 'rider/wout-van-aert'},3:14:39
790,2022,race/tour-de-france/2022,Longwy,https://www.procyclingstats.com/race/tour-de-france/2022/stage-6,RR,p3,{'rider_name': 'POGAČAR Tadej'},{'rider_url': 'rider/tadej-pogacar'},{'time': '4:27:13'},219.9,2477.0,{'rider_name': 'POGAČAR Tadej'},{'rider_url': 'rider/tadej-pogacar'},4:27:13
791,2022,race/tour-de-france/2022,La Super Planche des Belles Filles,https://www.procyclingstats.com/race/tour-de-france/2022/stage-7,RR,p5,{'rider_name': 'POGAČAR Tadej'},{'rider_url': 'rider/tadej-pogacar'},{'time': '3:58:40'},176.3,2526.0,{'rider_name': 'POGAČAR Tadej'},{'rider_url': 'rider/tadej-pogacar'},3:58:40
792,2022,race/tour-de-france/2022,Lausanne,https://www.procyclingstats.com/race/tour-de-france/2022/stage-8,RR,p3,{'rider_name': 'VAN AERT Wout'},{'rider_url': 'rider/wout-van-aert'},{'time': '4:13:06'},186.3,2556.0,{'rider_name': 'POGAČAR Tadej'},{'rider_url': 'rider/tadej-pogacar'},4:13:06
793,2022,race/tour-de-france/2022,Châtel les portes du Soleil,https://www.procyclingstats.com/race/tour-de-france/2022/stage-9,RR,p3,{'rider_name': 'JUNGELS Bob'},{'rider_url': 'rider/bob-jungels'},{'time': '4:46:39'},192.9,3743.0,{'rider_name': 'POGAČAR Tadej'},{'rider_url': 'rider/tadej-pogacar'},4:47:28
794,2022,race/tour-de-france/2022,Megève,https://www.procyclingstats.com/race/tour-de-france/2022/stage-10,RR,p5,{'rider_name': 'CORT Magnus'},{'rider_url': 'rider/magnus-cort-nielsen'},{'time': '3:18:50'},148.1,2733.0,{'rider_name': 'POGAČAR Tadej'},{'rider_url': 'rider/tadej-pogacar'},3:27:44
795,2022,race/tour-de-france/2022,Col du Granon,https://www.procyclingstats.com/race/tour-de-france/2022/stage-11,RR,p5,{'rider_name': 'VINGEGAARD Jonas'},{'rider_url': 'rider/jonas-vingegaard'},{'time': '4:18:02'},151.7,4070.0,{'rider_name': 'VINGEGAARD Jonas'},{'rider_url': 'rider/jonas-vingegaard'},4:18:02
